nivel_ruido,fuerza_cambio,tipo_cambio,algorithm_key,algorithm_library,algorithm_method,supervision,is_univariate,delta_eval,series_total,series_train,series_test,series_avg_length,series_std_length,notes,series_file,status,trial_id,is_best,params_json,train_f1_mean,train_precision_mean,train_recall_mean,train_mmd_mean,train_mttd_mean,train_detections_mean,train_tp_mean,train_fp_mean,train_fn_mean,test_f1_mean,test_precision_mean,test_recall_mean,test_mmd_mean,test_mttd_mean,test_detections_mean,test_tp_mean,test_fp_mean,test_fn_mean,best_series_file
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,10,False,"{""clock"": 32, ""delta"": 0.005, ""grace_period"": 10, ""max_buckets"": 5, ""min_window_length"": 10}",0.10208333333333333,0.140625,0.09375,0.7511993268030673,3.857142857142857,1.46875,0.25,1.21875,2.21875,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.8141980906170018,7.5,1.3076923076923077,0.3076923076923077,1.0,1.6153846153846154,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,11,False,"{""clock"": 32, ""delta"": 0.005, ""grace_period"": 20, ""max_buckets"": 5, ""min_window_length"": 10}",0.10208333333333333,0.140625,0.09375,0.7511993268030673,3.857142857142857,1.46875,0.25,1.21875,2.21875,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.8141980906170018,7.5,1.3076923076923077,0.3076923076923077,1.0,1.6153846153846154,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,12,False,"{""clock"": 64, ""delta"": 0.005, ""grace_period"": 10, ""max_buckets"": 5, ""min_window_length"": 5}",0.11458333333333333,0.18229166666666666,0.09375,0.7602891902231357,5.333333333333333,1.46875,0.28125,1.1875,2.1875,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8657496524856378,8.0,1.3076923076923077,0.07692307692307693,1.2307692307692308,1.8461538461538463,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,13,False,"{""clock"": 64, ""delta"": 0.005, ""grace_period"": 20, ""max_buckets"": 5, ""min_window_length"": 5}",0.11458333333333333,0.18229166666666666,0.09375,0.7602891902231357,5.333333333333333,1.46875,0.28125,1.1875,2.1875,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8657496524856378,8.0,1.3076923076923077,0.07692307692307693,1.2307692307692308,1.8461538461538463,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,14,False,"{""clock"": 64, ""delta"": 0.005, ""grace_period"": 10, ""max_buckets"": 5, ""min_window_length"": 10}",0.09895833333333333,0.16666666666666666,0.078125,0.8266377687005748,5.0,1.3125,0.25,1.0625,2.21875,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8992018591278422,8.0,1.0769230769230769,0.07692307692307693,1.0,1.8461538461538463,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,15,False,"{""clock"": 64, ""delta"": 0.005, ""grace_period"": 20, ""max_buckets"": 5, ""min_window_length"": 10}",0.09895833333333333,0.16666666666666666,0.078125,0.8266377687005748,5.0,1.3125,0.25,1.0625,2.21875,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8992018591278422,8.0,1.0769230769230769,0.07692307692307693,1.0,1.8461538461538463,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,16,True,"{""clock"": 32, ""delta"": 0.01, ""grace_period"": 10, ""max_buckets"": 5, ""min_window_length"": 5}",0.16145833333333331,0.20572916666666666,0.171875,0.6721656978000432,5.333333333333333,1.71875,0.375,1.34375,2.09375,0.1717948717948718,0.2692307692307692,0.1282051282051282,0.7777999753169903,7.5,1.6153846153846154,0.3076923076923077,1.3076923076923077,1.6153846153846154,best_series_alto_alto_escalon_adwin_river_trial16.json
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,17,False,"{""clock"": 32, ""delta"": 0.01, ""grace_period"": 20, ""max_buckets"": 5, ""min_window_length"": 5}",0.16145833333333331,0.20572916666666666,0.171875,0.6721656978000432,5.333333333333333,1.71875,0.375,1.34375,2.09375,0.1717948717948718,0.2692307692307692,0.1282051282051282,0.7777999753169903,7.5,1.6153846153846154,0.3076923076923077,1.3076923076923077,1.6153846153846154,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,18,False,"{""clock"": 32, ""delta"": 0.01, ""grace_period"": 10, ""max_buckets"": 5, ""min_window_length"": 10}",0.128125,0.15885416666666666,0.140625,0.7531149844493134,4.111111111111111,1.5625,0.3125,1.25,2.15625,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.8122939704278012,7.5,1.3076923076923077,0.3076923076923077,1.0,1.6153846153846154,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,19,False,"{""clock"": 32, ""delta"": 0.01, ""grace_period"": 20, ""max_buckets"": 5, ""min_window_length"": 10}",0.128125,0.15885416666666666,0.140625,0.7531149844493134,4.111111111111111,1.5625,0.3125,1.25,2.15625,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.8122939704278012,7.5,1.3076923076923077,0.3076923076923077,1.0,1.6153846153846154,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,20,False,"{""clock"": 64, ""delta"": 0.01, ""grace_period"": 10, ""max_buckets"": 5, ""min_window_length"": 5}",0.12708333333333333,0.21354166666666666,0.1015625,0.727924658036488,5.7,1.5,0.3125,1.1875,2.15625,0.11538461538461539,0.15384615384615385,0.10256410256410256,0.8097495437380989,4.5,1.3846153846153846,0.15384615384615385,1.2307692307692308,1.7692307692307692,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,21,False,"{""clock"": 64, ""delta"": 0.01, ""grace_period"": 20, ""max_buckets"": 5, ""min_window_length"": 5}",0.12708333333333333,0.21354166666666666,0.1015625,0.727924658036488,5.7,1.5,0.3125,1.1875,2.15625,0.11538461538461539,0.15384615384615385,0.10256410256410256,0.8097495437380989,4.5,1.3846153846153846,0.15384615384615385,1.2307692307692308,1.7692307692307692,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,22,False,"{""clock"": 64, ""delta"": 0.01, ""grace_period"": 10, ""max_buckets"": 5, ""min_window_length"": 10}",0.09895833333333333,0.16666666666666666,0.078125,0.8098541440455751,5.0,1.375,0.25,1.125,2.21875,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8894764590140051,8.0,1.2307692307692308,0.07692307692307693,1.1538461538461537,1.8461538461538463,
alto,alto,escalon,adwin_river,river,ADWIN,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,ADWIN (Adaptive Windowing) de river.,series_alto_alto_escalon.json,ok,23,False,"{""clock"": 64, ""delta"": 0.01, ""grace_period"": 20, ""max_buckets"": 5, ""min_window_length"": 10}",0.09895833333333333,0.16666666666666666,0.078125,0.8098541440455751,5.0,1.375,0.25,1.125,2.21875,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.8894764590140051,8.0,1.2307692307692308,0.07692307692307693,1.1538461538461537,1.8461538461538463,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,0,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 2.0}",0.26201714637710816,0.1617640669014508,0.8359375,0.4326513858016252,4.380208333333334,13.0625,2.0,11.0625,0.46875,0.21426091657564988,0.12538115479291953,0.8846153846153846,0.4221779636355,4.583333333333333,15.307692307692308,1.7692307692307692,13.538461538461538,0.15384615384615385,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,1,True,"{""alpha"": 0.05, ""min_instances"": 10, ""threshold"": 2.0}",0.301686975896051,0.1965575784509608,0.8072916666666666,0.41735105313229454,4.109375,10.5625,1.90625,8.65625,0.5625,0.25506313696358945,0.15445003714234481,0.8846153846153846,0.42698741816436286,4.027777777777778,12.384615384615385,1.7692307692307692,10.615384615384615,0.15384615384615385,best_series_alto_alto_escalon_ewma_numpy_trial1.json
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,2,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 2.5}",0.24224681568431566,0.178710091991342,0.46614583333333337,0.600414489138421,3.946969696969697,6.25,1.125,5.125,1.34375,0.20549450549450549,0.13681318681318683,0.5,0.5972866629673109,3.9444444444444446,6.846153846153846,0.9230769230769231,5.923076923076923,1.0,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,3,False,"{""alpha"": 0.05, ""min_instances"": 10, ""threshold"": 2.5}",0.266700487012987,0.2103050595238095,0.45052083333333337,0.544839108016327,3.6587301587301586,5.1875,1.09375,4.09375,1.375,0.209040959040959,0.14737484737484738,0.46153846153846156,0.5586384849013627,3.6875,6.0,0.8461538461538461,5.153846153846154,1.0769230769230769,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,4,False,"{""alpha"": 0.1, ""min_instances"": 5, ""threshold"": 2.0}",0.2535651710293528,0.15493163666828527,0.859375,0.4087722603266519,4.377604166666666,14.125,2.03125,12.09375,0.4375,0.20235344277854403,0.11697257155156035,0.8846153846153846,0.413196681158782,4.930555555555555,17.0,1.7692307692307692,15.23076923076923,0.15384615384615385,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,5,False,"{""alpha"": 0.1, ""min_instances"": 10, ""threshold"": 2.0}",0.28351688489314264,0.18173615345030786,0.8203125,0.4064128531673586,4.122395833333334,11.625,1.9375,9.6875,0.53125,0.25075633265678515,0.15105854559295856,0.8846153846153846,0.4260791166684472,4.055555555555555,13.538461538461538,1.7692307692307692,11.76923076923077,0.15384615384615385,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,6,False,"{""alpha"": 0.1, ""min_instances"": 5, ""threshold"": 2.5}",0.2681656884781885,0.19330469877344875,0.5338541666666666,0.48322923111007254,4.16,6.40625,1.25,5.15625,1.21875,0.19512154512154511,0.13607119376350146,0.48717948717948717,0.5085643530264343,4.944444444444445,7.769230769230769,0.9230769230769231,6.846153846153846,1.0,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,7,False,"{""alpha"": 0.1, ""min_instances"": 10, ""threshold"": 2.5}",0.2944564116439117,0.22512513528138528,0.5338541666666666,0.47060682531739717,4.16,5.65625,1.25,4.40625,1.21875,0.18578643578643578,0.13073870573870575,0.4487179487179487,0.531974963546329,4.8125,7.384615384615385,0.8461538461538461,6.538461538461538,1.0769230769230769,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,8,False,"{""alpha"": 0.2, ""min_instances"": 5, ""threshold"": 2.0}",0.24434467454778122,0.144902817563517,0.9609375,0.39553456062087494,4.3203125,17.46875,2.34375,15.125,0.125,0.18363982171674478,0.10535682266451497,0.8846153846153846,0.414268097584543,5.152777777777778,19.53846153846154,1.7692307692307692,17.76923076923077,0.15384615384615385,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,9,False,"{""alpha"": 0.2, ""min_instances"": 10, ""threshold"": 2.0}",0.2783686333768571,0.17252513420639387,0.9114583333333333,0.39843289047002456,3.9192708333333335,13.875,2.1875,11.6875,0.28125,0.23491586451452673,0.14200385759090212,0.8461538461538461,0.4238497589866418,4.402777777777778,14.615384615384615,1.6923076923076923,12.923076923076923,0.23076923076923078,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,10,False,"{""alpha"": 0.2, ""min_instances"": 5, ""threshold"": 2.5}",0.26051560373106425,0.17550383644133644,0.6197916666666666,0.41807988671115603,4.216666666666667,8.5625,1.4375,7.125,1.03125,0.2175670483362791,0.13996558996558994,0.6282051282051282,0.4710267127635631,5.266666666666667,10.0,1.2307692307692308,8.76923076923077,0.6923076923076923,
alto,alto,escalon,ewma_numpy,EWMA,ewma,no_supervisado,True,10,45,32,13,280.0,83.2666399786453,EWMA ligero NumPy.,series_alto_alto_escalon.json,ok,11,False,"{""alpha"": 0.2, ""min_instances"": 10, ""threshold"": 2.5}",0.2865831217393718,0.1996760184260184,0.6197916666666666,0.41800429238743364,4.216666666666667,7.5625,1.4375,6.125,1.03125,0.2197097774020851,0.14383949383949382,0.5897435897435896,0.47445763160191723,5.416666666666666,9.307692307692308,1.1538461538461537,8.153846153846153,0.7692307692307693,
alto,alto,pendiente,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo RBF.,series_alto_alto_pendiente.json,ok,0,False,"{""jump"": 3, ""min_size"": 15, ""penalty"": 20.0}",0.071875,0.125,0.05208333333333333,0.7971338601127809,3.2,0.9375,0.15625,0.78125,2.40625,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.837934737440568,6.75,0.7692307692307693,0.3076923076923077,0.46153846153846156,1.8461538461538463,
alto,alto,pendiente,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo RBF.,series_alto_alto_pendiente.json,ok,1,False,"{""jump"": 3, ""min_size"": 25, ""penalty"": 20.0}",0.071875,0.125,0.05208333333333333,0.7971338601127809,3.2,0.9375,0.15625,0.78125,2.40625,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.837934737440568,6.75,0.7692307692307693,0.3076923076923077,0.46153846153846156,1.8461538461538463,
alto,alto,pendiente,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo RBF.,series_alto_alto_pendiente.json,ok,2,True,"{""jump"": 3, ""min_size"": 15, ""penalty"": 30.0}",0.0875,0.125,0.07291666666666666,0.8696667853949506,5.0,0.6875,0.15625,0.53125,2.40625,0.07692307692307693,0.15384615384615385,0.05128205128205128,0.942140668766895,4.5,0.23076923076923078,0.15384615384615385,0.07692307692307693,2.0,best_series_alto_alto_pendiente_changepoint_online_focus_trial2.json
alto,alto,pendiente,changepoint_online_focus,changepoint_online,Focus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo RBF.,series_alto_alto_pendiente.json,ok,3,False,"{""jump"": 3, ""min_size"": 25, ""penalty"": 30.0}",0.0875,0.125,0.07291666666666666,0.8696667853949506,5.0,0.6875,0.15625,0.53125,2.40625,0.07692307692307693,0.15384615384615385,0.05128205128205128,0.942140668766895,4.5,0.23076923076923078,0.15384615384615385,0.07692307692307693,2.0,
alto,alto,pendiente,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo L2.,series_alto_alto_pendiente.json,ok,0,False,"{""jump"": 3, ""min_size"": 20, ""penalty"": 20.0}",0.3489965763403263,0.2550978535353535,0.7057291666666666,0.37015630250771725,5.066091954022989,7.875,1.8125,6.0625,0.75,0.3793761793761794,0.27039072039072043,0.6923076923076923,0.3628687498837108,4.348484848484849,6.384615384615385,1.6153846153846154,4.769230769230769,0.5384615384615384,
alto,alto,pendiente,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo L2.,series_alto_alto_pendiente.json,ok,1,False,"{""jump"": 5, ""min_size"": 20, ""penalty"": 20.0}",0.35170488320159377,0.26526312229437227,0.71875,0.3482537234064247,5.214285714285714,8.15625,1.8125,6.34375,0.75,0.3515458900074285,0.2465256965256965,0.6666666666666666,0.37508896828318367,5.196969696969696,6.615384615384615,1.5384615384615385,5.076923076923077,0.6153846153846154,
alto,alto,pendiente,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo L2.,series_alto_alto_pendiente.json,ok,2,False,"{""jump"": 3, ""min_size"": 20, ""penalty"": 30.0}",0.34765512265512266,0.2725728264790765,0.6614583333333333,0.36009619851851654,5.002873563218391,7.09375,1.65625,5.4375,0.90625,0.3855366855366855,0.281990231990232,0.6538461538461539,0.36374539242924536,4.166666666666667,5.846153846153846,1.5384615384615385,4.3076923076923075,0.6153846153846154,
alto,alto,pendiente,changepoint_online_gaussian,changepoint_online,Gaussian,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Ruptures PELT con costo L2.,series_alto_alto_pendiente.json,ok,3,True,"{""jump"": 5, ""min_size"": 20, ""penalty"": 30.0}",0.37394029581529575,0.2910556457431457,0.7083333333333333,0.33457388174069536,5.169642857142857,7.25,1.75,5.5,0.8125,0.3404817404817405,0.24444444444444446,0.6025641025641025,0.4008884885956524,4.966666666666667,5.6923076923076925,1.3846153846153846,4.3076923076923075,0.7692307692307693,best_series_alto_alto_pendiente_changepoint_online_gaussian_trial3.json
alto,alto,pendiente,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Detector no parametrico tipo ventana.,series_alto_alto_pendiente.json,ok,0,False,"{""jump"": 3, ""penalty"": 20.0, ""width"": 30}",0.065625,0.109375,0.05208333333333333,0.8544679371736517,3.4,0.875,0.15625,0.71875,2.40625,0.038461538461538464,0.07692307692307693,0.02564102564102564,0.8993855659106773,3.0,0.5384615384615384,0.07692307692307693,0.46153846153846156,2.076923076923077,
alto,alto,pendiente,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Detector no parametrico tipo ventana.,series_alto_alto_pendiente.json,ok,1,True,"{""jump"": 3, ""penalty"": 20.0, ""width"": 50}",0.08080357142857142,0.15104166666666666,0.057291666666666664,0.8172391660674991,5.166666666666667,1.03125,0.1875,0.84375,2.375,0.1205128205128205,0.19230769230769232,0.08974358974358973,0.8964285076371523,5.666666666666667,0.6153846153846154,0.23076923076923078,0.38461538461538464,1.9230769230769231,best_series_alto_alto_pendiente_changepoint_online_np_focus_trial1.json
alto,alto,pendiente,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Detector no parametrico tipo ventana.,series_alto_alto_pendiente.json,ok,2,False,"{""jump"": 3, ""penalty"": 30.0, ""width"": 30}",0.025,0.046875,0.018229166666666664,0.95401544341022,0.5,0.46875,0.0625,0.40625,2.5,0.038461538461538464,0.07692307692307693,0.02564102564102564,0.9200725008133932,3.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,2.076923076923077,
alto,alto,pendiente,changepoint_online_np_focus,changepoint_online,NPFocus,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,Detector no parametrico tipo ventana.,series_alto_alto_pendiente.json,ok,3,False,"{""jump"": 3, ""penalty"": 30.0, ""width"": 50}",0.035416666666666666,0.078125,0.0234375,0.9316585906889753,4.666666666666667,0.4375,0.09375,0.34375,2.46875,0.038461538461538464,0.07692307692307693,0.02564102564102564,0.96262883250177,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,2.076923076923077,
alto,alto,pendiente,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,10,45,32,13,282.22222222222223,82.43216440440627,Binary segmentation RBF (aprox multivariado).,series_alto_alto_pendiente.json,ok,0,True,"{""jump"": 3, ""min_size"": 20, ""penalty"": 20.0}",0.121875,0.17708333333333334,0.109375,0.8399547471631927,5.125,0.96875,0.25,0.71875,2.3125,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.837934737440568,6.75,0.7692307692307693,0.3076923076923077,0.46153846153846156,1.8461538461538463,best_series_alto_alto_pendiente_changepoint_online_md_focus_trial0.json
alto,alto,pendiente,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,10,45,32,13,282.22222222222223,82.43216440440627,Binary segmentation RBF (aprox multivariado).,series_alto_alto_pendiente.json,ok,1,False,"{""jump"": 3, ""min_size"": 30, ""penalty"": 20.0}",0.121875,0.17708333333333334,0.109375,0.8399547471631927,5.125,0.96875,0.25,0.71875,2.3125,0.17948717948717946,0.3076923076923077,0.1282051282051282,0.837934737440568,6.75,0.7692307692307693,0.3076923076923077,0.46153846153846156,1.8461538461538463,
alto,alto,pendiente,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,10,45,32,13,282.22222222222223,82.43216440440627,Binary segmentation RBF (aprox multivariado).,series_alto_alto_pendiente.json,ok,2,False,"{""jump"": 3, ""min_size"": 20, ""penalty"": 30.0}",0.08020833333333333,0.125,0.06510416666666666,0.9077873100057894,7.25,0.5,0.125,0.375,2.4375,0.07692307692307693,0.15384615384615385,0.05128205128205128,0.942140668766895,4.5,0.23076923076923078,0.15384615384615385,0.07692307692307693,2.0,
alto,alto,pendiente,changepoint_online_md_focus,changepoint_online,MDFocus,no_supervisado,False,10,45,32,13,282.22222222222223,82.43216440440627,Binary segmentation RBF (aprox multivariado).,series_alto_alto_pendiente.json,ok,3,False,"{""jump"": 3, ""min_size"": 30, ""penalty"": 30.0}",0.08020833333333333,0.125,0.06510416666666666,0.9077873100057894,7.25,0.5,0.125,0.375,2.4375,0.07692307692307693,0.15384615384615385,0.05128205128205128,0.942140668766895,4.5,0.23076923076923078,0.15384615384615385,0.07692307692307693,2.0,
alto,alto,pendiente,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,CUSUM clasico.,series_alto_alto_pendiente.json,ok,0,False,"{""drift"": 0.0, ""min_distance"": 20, ""threshold"": 6.0}",0.3065051423427383,0.1885416666666667,1.0,0.336988104948436,5.5234375,14.6875,2.5625,12.125,0.0,0.2968454998997986,0.1794871794871795,1.0,0.3308990165714104,5.44871794871795,12.692307692307692,2.1538461538461537,10.538461538461538,0.0,
alto,alto,pendiente,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,CUSUM clasico.,series_alto_alto_pendiente.json,ok,1,False,"{""drift"": 0.0, ""min_distance"": 30, ""threshold"": 6.0}",0.25897635860871154,0.17142857142857143,0.640625,0.3419143214710157,4.851190476190476,10.15625,1.59375,8.5625,0.96875,0.26793228139381986,0.1736263736263736,0.6666666666666667,0.32981162435964123,5.8181818181818175,8.692307692307692,1.4615384615384615,7.230769230769231,0.6923076923076923,
alto,alto,pendiente,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,CUSUM clasico.,series_alto_alto_pendiente.json,ok,2,True,"{""drift"": 0.0, ""min_distance"": 20, ""threshold"": 10.0}",0.3065051423427383,0.1885416666666667,1.0,0.33635009563885465,5.434895833333333,14.6875,2.5625,12.125,0.0,0.2968454998997986,0.1794871794871795,1.0,0.33170011687403717,5.410256410256411,12.692307692307692,2.1538461538461537,10.538461538461538,0.0,best_series_alto_alto_pendiente_ocpdet_cumsum_trial2.json
alto,alto,pendiente,ocpdet_cumsum,OCPDet,cumsum,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,CUSUM clasico.,series_alto_alto_pendiente.json,ok,3,False,"{""drift"": 0.0, ""min_distance"": 30, ""threshold"": 10.0}",0.2704346919420449,0.17901785714285712,0.6666666666666666,0.34113771269221016,5.120689655172414,10.15625,1.65625,8.5,0.90625,0.28502629848783695,0.1846153846153846,0.7051282051282052,0.3302644573933859,6.083333333333333,8.692307692307692,1.5384615384615385,7.153846153846154,0.6153846153846154,
alto,alto,pendiente,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,EWMA adaptativo.,series_alto_alto_pendiente.json,ok,0,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 2.0}",0.22463246048233934,0.13829614000013574,0.7083333333333333,0.38674371269927377,5.155555555555556,14.34375,1.84375,12.5,0.71875,0.1835500373247456,0.10755531018688913,0.7307692307692307,0.33447926041379483,6.3484848484848495,14.384615384615385,1.5384615384615385,12.846153846153847,0.6153846153846154,
alto,alto,pendiente,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,EWMA adaptativo.,series_alto_alto_pendiente.json,ok,1,False,"{""alpha"": 0.05, ""min_instances"": 5, ""threshold"": 3.0}",0.1388640873015873,0.12708333333333333,0.16666666666666666,0.7060611938394821,5.875,3.125,0.4375,2.6875,2.125,0.07838827838827839,0.0705128205128205,0.08974358974358973,0.8579696854759297,3.0,2.6153846153846154,0.23076923076923078,2.3846153846153846,1.9230769230769231,
alto,alto,pendiente,ocpdet_ewma,OCPDet,ewma,no_supervisado,True,10,45,32,13,282.22222222222223,82.43216440440627,EWMA adaptativo.,series_alto_alto_pendiente.json,ok,2,True,"{""alpha"": 0.1, ""min_instances"": 5, ""threshold"": 2.0}",0.2360240078142681,0.14654004378311147,0.7838541666666666,0.3656653348778298,5.526881720430107,15.53125,2.0,13.53125,0.5625,0.203017762288862,0.1190095349597612,0.782051282051282,0.3490484995925852,6.624999999999999,14.153846153846153,1.6923076923076923,12.461538461538462,0.46153846153846156,best_series_alto_alto_pendiente_ocpdet_ewma_trial2.json
